employee_id,snapshot_date,hire_date,termination_date,attrition_90d,contact_center,project,team,tenure_months,shift_type,workload_pct,overtime_hours_30d,absence_days_90d,late_shifts_90d,schedule_adherence_pct,productivity_score,quality_score,csat_score,engagement_score,manager_changed_90d,training_hours_90d,exit_reason
SYN-03261,2026-06-30,2022-11-18,,,Омск,Удержание,Команда 09,44,Дневная,93.66,0,0,1,98.59,71.06,76.37,3.96,60.22,0,9.51,
SYN-03262,2026-06-30,2024-02-11,,,Казань,Продажи,Команда 05,29,Дневная,101.92,12.8,0,1,88.22,78.51,83.88,4.43,88.17,0,0.62,
SYN-03263,2026-06-30,2023-11-13,,,Омск,Поддержка,Команда 10,32,Дневная,70.93,13.75,1,4,90.8,76.3,81.35,4.78,73.75,0,1.4,
SYN-03264,2026-06-30,2023-06-16,,,Омск,Продажи,Команда 09,37,Смешанная,102.56,16.23,0,2,96.83,68.29,82.34,4.1,49.57,0,6.8,
SYN-03265,2026-06-30,2025-09-03,,,Омск,Продажи,Команда 04,10,Дневная,101.07,21.43,1,3,84.52,67.47,82.64,4.24,56.95,0,4.79,
SYN-03266,2026-06-30,2026-05-31,,,Казань,Поддержка,Команда 12,1,Дневная,84.45,6.22,2,0,87.24,95.69,93.08,4.23,69.57,1,0.91,
SYN-03267,2026-06-30,2023-11-13,,,Москва,Поддержка,Команда 07,32,Дневная,109.67,2.97,0,1,88.5,71.82,83.44,4.49,64.89,0,10.08,
SYN-03268,2026-06-30,2026-05-01,,,Казань,Удержание,Команда 05,2,Смешанная,97.44,7.97,1,0,92.96,82.97,81.73,4.92,56.52,1,9.61,
SYN-03269,2026-06-30,2025-08-04,,,Москва,Продажи,Команда 05,11,Дневная,96.68,12.22,11,1,79.25,63.96,75.68,4.38,72.38,0,12.63,
SYN-03270,2026-06-30,2026-05-31,,,Казань,Удержание,Команда 09,1,Дневная,80.74,23.81,1,0,89.27,78.33,89.22,4.26,64.47,0,12.67,
SYN-03271,2026-06-30,2023-07-16,,,Казань,Поддержка,Команда 10,36,Ночная,92.99,5.06,4,0,87.07,69.04,85.36,3.86,61.92,0,5.78,
SYN-03272,2026-06-30,2024-08-09,,,Казань,Поддержка,Команда 07,23,Дневная,108.35,14.25,1,0,90.11,67.77,77.63,4.87,56.51,1,0.01,
SYN-03273,2026-06-30,2023-03-18,,,Москва,Продажи,Команда 12,40,Дневная,91.94,9.36,0,2,96.5,85.01,83.7,3.74,70.96,1,3.59,
SYN-03274,2026-06-30,2022-07-21,,,Москва,Поддержка,Команда 04,48,Ночная,98.57,12.22,2,2,85.38,74.13,86.7,3.99,50.2,0,6.58,
SYN-03275,2026-06-30,2024-10-08,,,Казань,Удержание,Команда 04,21,Дневная,87.25,3.18,0,12,84.25,82.29,84.61,4.26,79.59,0,9.29,
SYN-03276,2026-06-30,2022-12-18,,,Омск,Поддержка,Команда 04,43,Смешанная,88.4,14.97,0,1,99.04,84.99,74.69,4.5,52.23,1,13.29,
SYN-03277,2026-06-30,2025-01-06,,,Омск,Поддержка,Команда 05,18,Дневная,103.14,5.63,0,6,89.23,81.25,87.32,4.6,73.18,0,0.94,
SYN-03278,2026-06-30,2024-06-10,,,Москва,Удержание,Команда 11,25,Дневная,95.47,9.86,4,4,85.75,86.54,79.79,5,63.44,1,14.47,
SYN-03279,2026-06-30,2023-05-17,,,Москва,Удержание,Команда 10,38,Дневная,81.5,0,1,1,83.95,86.63,94.16,4.35,64.14,0,13.79,
SYN-03280,2026-06-30,2025-07-05,,,Казань,Поддержка,Команда 10,12,Ночная,102.12,16.75,1,0,93.82,61.72,85.86,3.77,73.26,0,4.94,
SYN-03281,2026-06-30,2024-09-08,,,Омск,Продажи,Команда 11,22,Ночная,63.2,24.93,0,3,96.71,83.87,81.32,4.31,63.32,0,7.45,
SYN-03282,2026-06-30,2023-03-18,,,Казань,Удержание,Команда 01,40,Ночная,67.45,3.1,1,0,94.16,85.89,77.74,4.57,67.89,1,0,
SYN-03283,2026-06-30,2024-06-10,,,Омск,Поддержка,Команда 07,25,Смешанная,85.97,0,0,7,86.05,72.65,83.78,4.7,77.56,0,6.88,
SYN-03284,2026-06-30,2022-09-19,,,Москва,Продажи,Команда 02,46,Дневная,67.42,4.79,4,1,94.05,89.89,96.38,4.1,63.2,0,9.0,
SYN-03285,2026-06-30,2024-09-08,,,Омск,Продажи,Команда 09,22,Смешанная,98.84,0,0,4,83.21,89.01,79.27,4.27,66.5,1,6.3,
SYN-03286,2026-06-30,2026-01-01,,,Москва,Удержание,Команда 06,6,Дневная,84.31,2.89,0,4,95.55,89.14,94.33,5,63.52,0,7.75,
SYN-03287,2026-06-30,2026-04-01,,,Казань,Удержание,Команда 12,3,Дневная,82.67,7.78,3,0,84.06,92.18,80.03,4.16,80.6,0,10.38,
SYN-03288,2026-06-30,2026-05-31,,,Москва,Удержание,Команда 10,1,Дневная,89.57,10.77,1,1,88.35,68.3,85.74,4.56,68.77,0,2.26,
SYN-03289,2026-06-30,2026-05-01,,,Казань,Удержание,Команда 11,2,Дневная,86.29,17.46,3,3,83.79,61.53,86.7,3.78,54.64,0,0.13,
SYN-03290,2026-06-30,2026-01-31,,,Казань,Поддержка,Команда 06,5,Ночная,78.62,22.4,2,0,94.22,88.91,77.28,4.47,72.68,0,4.31,
SYN-03291,2026-06-30,2022-02-21,,,Казань,Удержание,Команда 02,53,Дневная,85.64,15.61,0,0,90.26,88.13,88.27,4.52,53.45,0,8.68,
SYN-03292,2026-06-30,2023-02-16,,,Омск,Продажи,Команда 01,41,Дневная,89.55,8.64,1,3,91.77,84.49,81.01,3.88,74.29,0,0,
SYN-03293,2026-06-30,2023-04-17,,,Москва,Удержание,Команда 12,39,Дневная,95.82,1.04,0,0,88.37,100,77.35,4.53,72.23,0,5.04,
SYN-03294,2026-06-30,2021-10-24,,,Москва,Поддержка,Команда 05,57,Смешанная,98.33,0,2,3,88.73,100,83.51,3.62,68.13,0,10.28,
SYN-03295,2026-06-30,2024-07-10,,,Казань,Удержание,Команда 03,24,Дневная,87.77,16.44,2,0,97.62,74.61,83.77,4.67,73.02,0,0,
SYN-03296,2026-06-30,2025-01-06,,,Казань,Удержание,Команда 11,18,Смешанная,97.93,12.96,0,0,90.79,68.33,88.86,4.32,92.16,0,15.55,
SYN-03297,2026-06-30,2024-12-07,,,Москва,Поддержка,Команда 12,19,Ночная,73.21,14.49,1,0,100,73.4,96.95,4.71,33.2,0,8.08,
SYN-03298,2026-06-30,2023-11-13,,,Казань,Продажи,Команда 12,32,Дневная,105.18,13.15,0,0,96.21,84.87,84.82,4.38,60.39,0,9.73,
SYN-03299,2026-06-30,2024-08-09,,,Казань,Продажи,Команда 01,23,Дневная,96.87,3.17,3,1,89.97,79.79,71.38,3.97,70.83,0,1.24,
SYN-03300,2026-06-30,2024-06-10,,,Омск,Удержание,Команда 03,25,Ночная,87.99,17.28,3,0,91.52,89.9,83.5,4.9,62.39,0,4.3,
SYN-03301,2026-06-30,2022-09-19,,,Казань,Поддержка,Команда 04,46,Ночная,72.32,12.64,2,0,88.44,86.26,82.43,3.75,77.18,0,9.32,
SYN-03302,2026-06-30,2025-01-06,,,Казань,Продажи,Команда 06,18,Дневная,96.72,9.98,2,3,90.42,73.43,85.86,3.72,67.43,0,10.27,
SYN-03303,2026-06-30,2022-07-21,,,Москва,Продажи,Команда 01,48,Дневная,79.07,6.55,0,0,96.85,86.26,82.68,3.9,85.06,0,10.91,
SYN-03304,2026-06-30,2025-08-04,,,Омск,Продажи,Команда 03,11,Ночная,93.89,12.38,1,0,86.68,69.58,83.18,5,71.11,1,7.39,
SYN-03305,2026-06-30,2022-09-19,,,Омск,Удержание,Команда 10,46,Дневная,77.19,13.82,9,2,76.62,82.58,80.53,4.51,65.68,0,10.74,
SYN-03306,2026-06-30,2025-11-02,,,Казань,Продажи,Команда 10,8,Ночная,79.02,12.37,0,3,92.96,70.51,98.36,4.35,88.17,0,7.18,
SYN-03307,2026-06-30,2023-04-17,,,Москва,Поддержка,Команда 06,39,Дневная,88.87,7.21,5,2,84.08,65.09,74.65,4.22,74.58,0,10.03,
SYN-03308,2026-06-30,2022-01-22,,,Омск,Удержание,Команда 11,54,Смешанная,89.13,7.49,0,1,93.0,74.38,77.53,4.29,69.97,0,11.86,
SYN-03309,2026-06-30,2021-08-25,,,Казань,Продажи,Команда 09,59,Дневная,97.49,0.32,1,1,89.5,82.97,88.32,4.19,78.76,0,2.01,
SYN-03310,2026-06-30,2023-08-15,,,Москва,Продажи,Команда 05,35,Смешанная,100.68,8.08,2,0,86.14,68.87,80.73,4.29,71.45,0,6.39,
SYN-03311,2026-06-30,2026-04-01,,,Казань,Удержание,Команда 10,3,Дневная,102.93,14.08,1,1,88.3,76.73,88.75,4.87,59.39,0,4.63,
SYN-03312,2026-06-30,2021-10-24,,,Москва,Поддержка,Команда 12,57,Смешанная,74.05,2.4,0,0,91.7,74.56,89.02,3.88,95.21,0,16.44,
SYN-03313,2026-06-30,2021-07-26,,,Омск,Удержание,Команда 02,60,Смешанная,93.23,2.05,0,0,96.34,83.61,87.13,4.39,64.82,0,7.12,
SYN-03314,2026-06-30,2025-09-03,,,Омск,Поддержка,Команда 04,10,Дневная,82.26,0.15,0,5,91.37,71.09,70.48,4.51,73.49,0,11.86,
SYN-03315,2026-06-30,2024-06-10,,,Омск,Поддержка,Команда 06,25,Смешанная,90.66,9.42,1,4,88.89,70.17,86.54,4.34,88.18,0,5.73,
SYN-03316,2026-06-30,2026-01-31,,,Омск,Поддержка,Команда 08,5,Дневная,100.89,11.01,6,3,84.56,78.84,87.77,4.61,70.79,0,0,
SYN-03317,2026-06-30,2024-04-11,,,Казань,Удержание,Команда 07,27,Смешанная,102.4,15.22,0,0,94.1,84.77,88.81,4.57,44.76,0,11.33,
SYN-03318,2026-06-30,2022-05-22,,,Омск,Продажи,Команда 07,50,Смешанная,93.85,5.76,1,0,95.35,95.63,86.06,4.06,81.34,0,2.98,
SYN-03319,2026-06-30,2023-01-17,,,Москва,Удержание,Команда 11,42,Смешанная,120.58,17.77,3,0,91.03,76.54,90.93,4.05,59.53,1,0,
SYN-03320,2026-06-30,2025-09-03,,,Казань,Продажи,Команда 06,10,Дневная,86.83,8.52,4,0,84.03,88.02,86.17,3.97,76.75,1,8.38,
SYN-03321,2026-06-30,2024-01-12,,,Омск,Продажи,Команда 07,30,Ночная,94.42,25.82,6,2,88.46,73.0,73.32,4.09,76.21,0,10.01,
SYN-03322,2026-06-30,2023-10-14,,,Москва,Удержание,Команда 04,33,Дневная,90.63,6.8,0,3,88.96,87.51,93.96,4.32,64.93,0,6.6,
SYN-03323,2026-06-30,2024-01-12,,,Казань,Поддержка,Команда 10,30,Смешанная,80.95,8.41,9,4,85.85,87.86,83.33,4.26,56.77,0,3.65,
SYN-03324,2026-06-30,2024-04-11,,,Москва,Поддержка,Команда 08,27,Дневная,89.39,9.91,1,0,92.91,82.45,75.46,3.62,55.01,1,10.86,
SYN-03325,2026-06-30,2022-03-23,,,Москва,Продажи,Команда 03,52,Дневная,112.62,15.93,0,3,88.88,75.71,78.72,4.05,67.71,0,9.14,
SYN-03326,2026-06-30,2026-05-01,,,Омск,Поддержка,Команда 07,2,Дневная,70.01,17.31,2,0,96.25,74.52,85.22,4.1,64.87,0,12.3,
SYN-03327,2026-06-30,2023-02-16,,,Москва,Продажи,Команда 02,41,Дневная,88.51,3.64,0,1,95.84,80.77,87.55,4.54,73.37,1,0,
SYN-03328,2026-06-30,2023-07-16,,,Казань,Удержание,Команда 10,36,Смешанная,80.44,0,6,2,88.73,73.27,79.05,4.16,83.3,0,4.24,
SYN-03329,2026-06-30,2026-01-01,,,Казань,Продажи,Команда 08,6,Дневная,83.26,16.68,3,6,93.31,82.98,93.63,4.44,69.64,0,9.59,
SYN-03330,2026-06-30,2026-05-31,,,Москва,Продажи,Команда 07,1,Дневная,84.47,26.1,4,0,83.87,84.16,93.0,4.41,47.55,0,9.94,
SYN-03331,2026-06-30,2022-09-19,,,Казань,Удержание,Команда 05,46,Ночная,93.18,8.8,4,1,83.75,71.49,82.87,4.23,72.07,0,5.92,
SYN-03332,2026-06-30,2022-01-22,,,Казань,Поддержка,Команда 03,54,Дневная,63.94,11.62,2,3,91.13,80.72,87.55,3.48,54.98,0,3.65,
SYN-03333,2026-06-30,2024-03-12,,,Казань,Продажи,Команда 02,28,Дневная,116.05,25.93,1,3,91.25,86.62,90.52,4.26,75.07,0,0,
SYN-03334,2026-06-30,2022-05-22,,,Омск,Продажи,Команда 06,50,Дневная,83.01,8.55,0,0,92.67,77.91,89.92,4.35,71.91,0,9.5,
SYN-03335,2026-06-30,2021-07-26,,,Казань,Удержание,Команда 05,60,Смешанная,96.3,0,2,2,90.58,90.89,86.28,4.49,86.97,0,9.16,
SYN-03336,2026-06-30,2023-06-16,,,Омск,Поддержка,Команда 11,37,Смешанная,66.64,6.62,0,0,93.85,68.57,87.29,4.31,84.14,0,14.55,
SYN-03337,2026-06-30,2023-09-14,,,Казань,Поддержка,Команда 03,34,Смешанная,93.59,6.6,3,3,89.92,80.64,82.21,3.72,67.69,0,0,
SYN-03338,2026-06-30,2026-05-31,,,Омск,Удержание,Команда 09,1,Дневная,64.41,9.14,5,0,91.93,82.81,88.11,4.55,57.51,0,0,
SYN-03339,2026-06-30,2025-06-05,,,Москва,Поддержка,Команда 12,13,Дневная,90.13,14.49,3,0,94.14,78.77,80.2,4.21,67.79,0,14.08,
SYN-03340,2026-06-30,2021-09-24,,,Казань,Продажи,Команда 08,58,Смешанная,93.91,19.8,1,3,91.17,72.23,94.73,4.88,72.3,0,2.6,
SYN-03341,2026-06-30,2022-03-23,,,Москва,Продажи,Команда 11,52,Дневная,86.19,13.74,6,0,92.71,67.47,72.98,4.34,63.15,0,1.97,
SYN-03342,2026-06-30,2021-08-25,,,Казань,Удержание,Команда 05,59,Дневная,68.92,19.81,14,0,71.75,82.68,83.95,4.57,54.01,0,15.38,
SYN-03343,2026-06-30,2026-05-01,,,Омск,Поддержка,Команда 04,2,Дневная,94.41,19.04,0,0,91.53,78.01,89.57,4.65,54.23,0,8.02,
SYN-03344,2026-06-30,2022-04-22,,,Москва,Удержание,Команда 06,51,Дневная,80.81,17.04,0,1,89.15,83.9,73.31,3.74,52.63,0,3.38,
SYN-03345,2026-06-30,2021-07-26,,,Казань,Удержание,Команда 07,60,Дневная,66.19,18.06,1,1,88.0,75.19,73.15,4.15,46.07,0,6.85,
SYN-03346,2026-06-30,2026-05-01,,,Омск,Поддержка,Команда 09,2,Дневная,73.14,20.43,1,0,87.82,94.33,86.6,4.19,88.27,0,11.64,
SYN-03347,2026-06-30,2022-11-18,,,Казань,Продажи,Команда 12,44,Дневная,110.73,8.97,2,1,93.61,93.22,94.96,4.23,77.19,0,11.89,
SYN-03348,2026-06-30,2022-05-22,,,Омск,Продажи,Команда 07,50,Ночная,89.17,16.68,3,3,98.54,70.88,75.35,4.12,60.49,1,1.83,
SYN-03349,2026-06-30,2026-03-02,,,Казань,Поддержка,Команда 06,4,Дневная,52.04,10.89,1,1,90.55,72.53,80.43,4.05,75.33,0,7.54,
SYN-03350,2026-06-30,2025-01-06,,,Москва,Удержание,Команда 05,18,Ночная,76.36,4.47,1,0,96.86,76.89,88.85,4.9,67.63,0,0,
SYN-03351,2026-06-30,2024-11-07,,,Омск,Удержание,Команда 01,20,Ночная,76.11,0,0,0,92.75,98.46,73.21,4.0,86.68,0,0,
SYN-03352,2026-06-30,2022-02-21,,,Казань,Продажи,Команда 01,53,Дневная,104.49,19.74,2,0,92.07,81.38,93.5,4.31,82.44,0,12.35,
SYN-03353,2026-06-30,2024-12-07,,,Омск,Поддержка,Команда 11,19,Дневная,101.13,11.36,3,0,88.25,68.16,78.3,4.07,77.59,0,0.13,
SYN-03354,2026-06-30,2021-11-23,,,Казань,Поддержка,Команда 08,56,Смешанная,99.68,15.23,0,0,95.97,82.76,75.97,3.8,44.82,0,4.34,
SYN-03355,2026-06-30,2025-05-06,,,Омск,Продажи,Команда 04,14,Дневная,103.92,13.42,0,2,93.28,62.88,79.54,4.13,86.26,0,4.63,
SYN-03356,2026-06-30,2022-11-18,,,Москва,Продажи,Команда 03,44,Дневная,109.51,7.62,2,1,86.89,71.78,84.32,4.38,57.73,0,4.45,
SYN-03357,2026-06-30,2022-05-22,,,Омск,Продажи,Команда 11,50,Дневная,93.16,0.65,3,0,97.4,94.16,88.74,4.41,68.79,0,7.41,
SYN-03358,2026-06-30,2021-11-23,,,Казань,Поддержка,Команда 06,56,Дневная,72.59,14.36,0,2,89.87,85.23,90.56,4.35,63.59,0,17.38,
SYN-03359,2026-06-30,2025-05-06,,,Москва,Продажи,Команда 01,14,Ночная,106.18,1.36,2,8,86.19,84.15,87.77,4.54,64.05,1,9.57,
SYN-03360,2026-06-30,2024-09-08,,,Москва,Поддержка,Команда 05,22,Дневная,73.57,6.53,0,0,95.57,67.91,74.58,4.27,58.65,0,0,
SYN-03361,2026-06-30,2023-09-14,,,Москва,Продажи,Команда 08,34,Дневная,81.46,12.74,8,1,86.67,80.32,83.96,4.21,66.13,0,8.18,
SYN-03362,2026-06-30,2022-11-18,,,Омск,Поддержка,Команда 07,44,Смешанная,113.32,13.68,1,0,89.51,77.36,88.73,4.08,77.05,0,3.72,
SYN-03363,2026-06-30,2022-09-19,,,Москва,Удержание,Команда 01,46,Дневная,81.84,34.88,2,0,85.87,92.12,73.34,3.29,45.25,1,12.18,
SYN-03364,2026-06-30,2024-05-11,,,Омск,Продажи,Команда 03,26,Дневная,103.69,12.0,0,0,98.4,74.61,80.93,4.77,75.83,1,9.7,
SYN-03365,2026-06-30,2021-11-23,,,Казань,Продажи,Команда 01,56,Дневная,105.21,0,0,1,93.35,78.86,87.69,4.2,63.17,1,6.72,
SYN-03366,2026-06-30,2022-06-21,,,Омск,Удержание,Команда 02,49,Дневная,55.43,18.28,0,1,95.69,89.58,87.87,4.6,72.03,0,5.99,
SYN-03367,2026-06-30,2024-10-08,,,Омск,Поддержка,Команда 10,21,Дневная,70.05,11.19,7,4,75.83,89.76,66.93,4.38,58.97,0,12.22,
SYN-03368,2026-06-30,2025-02-05,,,Омск,Продажи,Команда 10,17,Дневная,94.73,0,0,0,90.67,81.23,96.23,4.55,85.87,0,1.21,
SYN-03369,2026-06-30,2025-09-03,,,Москва,Продажи,Команда 12,10,Смешанная,118.59,10.8,1,1,89.66,66.26,77.44,4.55,86.02,0,4.81,
SYN-03370,2026-06-30,2021-11-23,,,Москва,Продажи,Команда 03,56,Ночная,66.65,12.5,4,0,88.75,83.54,83.54,4.91,88.89,0,6.35,
SYN-03371,2026-06-30,2023-11-13,,,Казань,Удержание,Команда 06,32,Дневная,101.92,14.16,0,0,94.87,77.65,93.79,4.09,66.77,1,0,
SYN-03372,2026-06-30,2022-03-23,,,Омск,Удержание,Команда 12,52,Дневная,64.77,0.74,3,2,86.66,64.02,99.39,4.05,57.41,0,6.79,
SYN-03373,2026-06-30,2024-04-11,,,Казань,Продажи,Команда 12,27,Дневная,106.4,17.83,3,0,93.2,61.39,92.49,4.02,100,0,5.53,
SYN-03374,2026-06-30,2023-10-14,,,Омск,Удержание,Команда 06,33,Дневная,96.24,15.81,4,1,90.24,90.3,97.47,4.48,36.45,1,5.24,
SYN-03375,2026-06-30,2022-06-21,,,Омск,Удержание,Команда 10,49,Дневная,92.52,7.27,0,1,91.99,81.57,91.58,4.69,74.85,0,26.0,
SYN-03376,2026-06-30,2023-12-13,,,Омск,Удержание,Команда 08,31,Ночная,67.32,11.4,0,2,94.4,73.19,80.46,4.59,73.94,0,7.89,
SYN-03377,2026-06-30,2023-08-15,,,Казань,Удержание,Команда 09,35,Смешанная,93.49,12.23,8,2,75.95,95.94,95.36,4.23,61.49,0,10.29,
SYN-03378,2026-06-30,2025-06-05,,,Москва,Поддержка,Команда 06,13,Дневная,103.38,9.55,0,3,88.06,78.86,97.34,3.84,65.88,0,0.93,
SYN-03379,2026-06-30,2025-09-03,,,Казань,Поддержка,Команда 10,10,Дневная,102.91,12.46,0,0,95.15,78.56,95.38,4.17,60.91,0,1.93,
SYN-03380,2026-06-30,2024-11-07,,,Казань,Поддержка,Команда 04,20,Ночная,68.17,0,8,0,75.58,84.12,80.54,4.16,89.08,0,4.21,
SYN-03381,2026-06-30,2022-07-21,,,Казань,Поддержка,Команда 12,48,Дневная,89.4,7.66,4,0,86.67,91.57,76.42,4.72,100,0,5.41,
SYN-03382,2026-06-30,2021-08-25,,,Москва,Продажи,Команда 01,59,Ночная,83.05,0,0,0,93.34,76.3,83.51,4.07,74.1,0,6.8,
SYN-03383,2026-06-30,2025-08-04,,,Москва,Продажи,Команда 03,11,Смешанная,84.79,14.99,0,1,95.53,75.79,88.5,4.39,60.19,0,0,
SYN-03384,2026-06-30,2024-06-10,,,Москва,Удержание,Команда 12,25,Смешанная,105.48,24.79,2,0,89.02,80.06,86.27,4.73,61.14,0,11.31,
SYN-03385,2026-06-30,2023-03-18,,,Омск,Поддержка,Команда 09,40,Смешанная,55.12,25.56,6,3,86.16,78.01,83.88,3.98,56.48,0,11.94,
SYN-03386,2026-06-30,2022-04-22,,,Казань,Удержание,Команда 03,51,Смешанная,88.93,12.52,0,1,95.43,93.68,86.22,4.66,59.06,0,13.38,
SYN-03387,2026-06-30,2025-12-02,,,Казань,Продажи,Команда 08,7,Ночная,94.62,5.14,1,1,90.59,91.68,89.26,4.94,98.59,0,10.05,
SYN-03388,2026-06-30,2024-08-09,,,Омск,Продажи,Команда 03,23,Дневная,77.43,13.02,0,1,95.29,100,84.17,4.49,73.26,0,5.94,
SYN-03389,2026-06-30,2023-06-16,,,Москва,Поддержка,Команда 02,37,Смешанная,90.06,16.99,5,1,85.15,89.59,90.06,4.31,60.23,0,0,
SYN-03390,2026-06-30,2022-05-22,,,Омск,Продажи,Команда 10,50,Ночная,94.45,12.97,1,3,97.1,73.08,85.21,4.63,70.34,0,0,
SYN-03391,2026-06-30,2021-11-23,,,Москва,Продажи,Команда 01,56,Дневная,85.59,5.78,3,0,96.72,89.23,94.45,4.35,66.85,0,4.19,
